Participant ID,Timestamp,Global Time (seconds),Note
3004,2026-01-05 13:49:25.474,14,"User starts to wear glasses and wristband"
3004,2026-01-05 13:50:03.831,52,"Moderator switched from large to standard size during down time, user finds them more comfortable"
3004,2026-01-05 13:51:33.753,142,"User is instructed on task to capture media and send on whatsapp"
3004,2026-01-05 13:52:09.526,178,"User starts on the couch, gets up, grabs a book and capture a photo through glasses and sends it moderator"
3004,2026-01-05 13:52:59.468,228,"User has to pair glasses with WhatsApp again"
3004,2026-01-05 13:53:47.392,276,"User tries to reconnect glasses with WhatsApp as that connection is having difficulty"
3004,2026-01-05 13:55:57.946,406,"User has to close and reopen meta app and WhatsApp multiple times to troubleshoot bad connection between glasses and WhatsApp"
3004,2026-01-05 13:56:52.729,461,"User is finally able to connect glasses with WhatsApp and is successfully able to send a photo to moderator"
3004,2026-01-05 13:57:54.594,523,"User confirms as meta sends photo to moderator"
3004,2026-01-05 13:59:50.426,639,"User tries to get creative with photos as they explore the glasses’ functions"
3004,2026-01-05 14:01:10.215,718,"User prefers to use capture button naturally over wrist functions"
3004,2026-01-05 14:02:04.709,773,"User is instructed to stick to using wristband features for camera"
3004,2026-01-05 14:02:35.301,804,"User has to repeat command to hey meta"
3004,2026-01-05 14:03:32.207,860,"User has to repeat command twice"
3004,2026-01-05 14:05:11.241,959,"User is requested to move from couch to armchair area, even as they stand near the chair to take another photo"
3004,2026-01-05 14:06:24.169,1032,"User has to repeat commands multiple times"
3004,2026-01-05 14:07:16.981,1085,"User feels frustrated as they try to send a photo to moderator"
3004,2026-01-05 14:07:44.309,1113,"User has to restart camera app to repeat command"
3004,2026-01-05 14:10:42.717,1291,"User gets up to take a photo of a pencil"
3004,2026-01-05 14:12:46.379,1415,"User utilizes the zoom function in the camera app using wristband"
3004,2026-01-05 14:16:06.664,1615,"User feels the monotony of the task sequence boring them"
3004,2026-01-05 14:20:09.567,1858,"User is instructed to move to next activity, scavenger hunt"
3004,2026-01-05 14:21:56.813,1965,"Meta ai gives answer for wrong item, ignoring what is in user’s hand, picking something else that was more convenient to it"
3004,2026-01-05 14:22:44.811,2013,"User has to repeat command twice for meta to receive"
3004,2026-01-05 14:26:20.130,2228,"User often takes a photo using capture button to request info about that instead of asking hey meta what am I looking at right now"
