Participant ID,Timestamp,Global Time (seconds),Note
3012,2026-01-27 10:14:35.976,306,"Participant described images sent in WhatsApp as unidentifiable blobs when viewing them in glasses. Pt had to exit chat and then re-enter to allow images to load clearly"
3012,2026-01-27 10:16:23.790,413,"Using glasses: 2Y0YW13H58002V"
3012,2026-01-27 10:17:59.277,509,"Participant sent an image to a contact in WhatsApp using the share icon in the glasses gallery app but was unaware that image had actually been sent"
3012,2026-01-27 10:18:44.130,554,"Participant says they heard a whoosh noise as if the image was sent but did not receive any verbal or visual confirmation which confused them"
3012,2026-01-27 10:31:24.685,1314,"Participant describes screen clarity as “horrible” in the sun"
3012,2026-01-27 10:33:10.155,1420,"Participant says that in the shade, it’s much better but busy backdrops are distracting. Looking at bright objects lessens screen clarity as if brightness has been turned down"
3012,2026-01-27 10:34:19.146,1489,"Participant says they experience a disorienting feeling as their left eye is working to also view the screen despite it not existing in the left lens"
3012,2026-01-27 10:47:43.729,2293,"Participant often accidentally takes multiple photos at once because they’re not sure if they’ve actually taken a photo"
3012,2026-01-27 11:20:07.443,4237,"Participant expresses desire to zoom in on pictures that have been received in WhatsApp"
3012,2026-01-27 11:21:27.965,4318,"Participant notices discrepancies in colors seen in images vs whats perceived in front of them but says it’s not a significant difference. For example, shades of green appear darker in the image"
3012,2026-01-27 11:22:53.072,4403,"Participant says they’d rather have the instruction booklet in front of them instead of viewing Lego instructions on images sent in WhatsApp"
3012,2026-01-27 11:50:45.573,6075,"Participant looking away and toward the floor to use as a solid background so that images appear more clearly"
3012,2026-01-27 11:52:52.148,6202,"Participant inclined to close left eye because they are able to perceive finer detail and compares this inclination to the natural reaction of someone squinting when the sun hits them"
3012,2026-01-27 11:54:45.420,6315,"Participant generally content with neural band’s ability to register hand gestures but does notice they sometimes have to perform them more than once"
3012,2026-01-27 11:56:32.897,6423,"Glasses at 15%"
3012,2026-01-27 11:57:47.826,6497,"Participant notices that they have been simply sending the image they’ve just captured using the “send” button but says they’re not aware who it’s going to because the screen does not clarify"
3012,2026-01-27 12:03:15.502,6825,"Normal text in images sent in WhatsApp is generally legible but participant does say that some of the smaller text is difficult to see"
