Participant ID,Timestamp,Global Time (seconds),Note
1005,2025-11-06 09:41:03.890,51,"Noted that it didn’t give him a signal to be clear that he was recording after pressing record."
1005,2025-11-06 09:46:09.158,356,"Participant prompted meta to send the last four pictures he took to Exponent employee in what’s app."
1005,2025-11-06 09:47:01.523,408,"After he said to send then last four photos meta said it could only send the most recent one. He updated prompt to send the most recent one. Meta did that."
1005,2025-11-06 09:48:32.743,500,"Exponent employee replied via WhatsApp. It was not read automatically to participant. Participant asked meta to read message and meta replied that it could not read the message because it was longer than thirty seconds."
1005,2025-11-06 09:48:51.419,518,"Participant took a video and sent it to exponent employee."
1005,2025-11-06 09:50:27.001,614,"Participant took a video of the room. Asked to send video to exponent employee. meta confirmed name of what’s app contact and then sent message."
1005,2025-11-06 09:51:13.634,661,"Exponent employee replied. Participant asked meta to read message. meta was unable to read message from moderator due to failed content issue."
1005,2025-11-06 09:52:05.953,713,"Participant asked again for meta to read last message on what’s app. Said no new messages. Asked meta again to read last message. meta said can’t filter by content."
1005,2025-11-06 09:53:22.876,790,"Asked meta again to read the last message. Meta again stated can’t filter by messaging app. Asked meta again to read the last message. meta thought and then cancelled operation. Upon final try, Meta stated no new messages in the last minute."
1005,2025-11-06 09:54:25.130,852,"Participant took an image and asked Meta to send moderator the last photo through what’s app. Meta confirmed contact he was sending it to. Meta did send photo to moderator."
