Participant ID,Timestamp,Global Time (seconds),Note
1005,2025-11-03 11:15:13.247,1500,"Using TV as background for game as screen tends to fade, must also tilt head"
1005,2025-11-03 11:16:16.162,1562,"When ball moves, ball moves all the way — indicating that gesture does not allow for more controlled movements and having to repeat"
1005,2025-11-03 11:16:37.906,1584,"Participant refers to screen as too light"
1005,2025-11-03 11:16:58.246,1605,"Participant attempts game behind different backgrounds"
1005,2025-11-03 11:18:15.508,1682,"Participant notes that screen is clear despite needing reading glasses normally"
1005,2025-11-03 11:21:47.591,1894,"Arm fatigue from holding it up, participant believed camera is sensing hand gestures"
1005,2025-11-03 11:23:39.204,2006,"Now resting hand on knee as he’s gotten used to hand gestures"
1005,2025-11-03 11:24:10.162,2036,"Still tilting head down toward coffee table to use as a plain backdrop for better clarity"
1005,2025-11-03 11:31:39.026,2485,"Participant wonders if screen position in glasses could be changed as he is having to tilt head down"
1005,2025-11-03 11:40:53.428,3040,"Participant noted that screen is clear clear but utilizes reading glasses to read answer survey questions"
1005,2025-11-03 11:42:24.432,3131,"Participant notes green dot in center while on video call, accurately describes screen contents"
