Participant ID,Timestamp,Global Time (seconds),Note
1005,2025-11-06 13:08:15.928,458,"Participant watching YouTube video with audio through glasses. At the same time, is prompting meta to send a message to moderator through what’s app."
1005,2025-11-06 13:09:24.221,526,"Participant is able to message moderator while watching YouTube video. Participant sends message that states “Video is about language”."
1005,2025-11-06 13:11:42.906,665,"Participant sent another message to moderator. Moderator sent message back. Participant said “Meta, read it” and meta was able to read message."
1005,2025-11-06 13:11:56.103,678,"Participant sent message to moderator about length of video."
1005,2025-11-06 13:13:33.835,776,"Participant received message. Says “hey meta, read it” then says same phrase twice more. Says “Sure”. Meta is asking to take a photo of something which doesn’t seem to correspond."
1005,2025-11-06 13:14:20.709,823,"Participant receives another message, says “Hey meta, read it”. Meta says no new messages."
1005,2025-11-06 13:15:01.387,863,"Participant says moderator another message while continuing to watch YouTube video. Participant has been ok couch since beginning of this setting."
1005,2025-11-06 13:16:58.500,981,"Participant received message, says “hey Meta, read it”. Said message from moderator on WhatsApp. Notes this was the first time he actually got a notification from the glasses that there was a new message. Every time before he had seen the message on the phone but had not been notified by glasses."
1005,2025-11-06 13:17:09.280,991,"Participant sends another message to moderator."
1005,2025-11-06 13:17:43.645,1026,"Accidentally clicked the side arm while he was talking."
1005,2025-11-06 13:18:10.453,1053,"Moderator message response was a reaction. Participant notes that glasses were not able to read message."
1005,2025-11-06 13:18:55.563,1098,"Participant sends another message to moderator."
1005,2025-11-06 13:21:23.220,1245,"Participant moved from couch to green chair closer to door."
1005,2025-11-06 13:22:14.447,1297,"Participant asked Meta what culture doesn’t use numbers in their language."
1005,2025-11-06 13:22:35.208,1317,"Meta answers about a Brazilian culture."
1005,2025-11-06 13:23:53.135,1395,"Participant asked Meta what is the origin of chess? Meta states if originated in India, related to another game."
1005,2025-11-06 13:24:52.877,1455,"Participant asked Meta what is the production history of the Corvette. States it originated 1953 at Autorama and gave information."
1005,2025-11-06 13:25:52.794,1515,"What is a fuel injection? Meta states it is a system injecting fuel and increasing efficiency."
1005,2025-11-06 13:26:27.585,1550,"Participant asked Meta about production of Jeep Cherokee. 49 years, gave specific starting and ending years."
1005,2025-11-06 13:28:13.365,1655,"Participant asked Meta when was the first hybrid vehicle produced. Meta states Toyota Prius was first produced. First hybrid vehicle produced in 1952. First electric car was produced in 1899 and top speed was 14 mph."
1005,2025-11-06 13:28:56.610,1699,"Asked meta what is the longest continued train route in America? Meta replied Amtrack from Chicago to California."
1005,2025-11-06 13:30:55.069,1817,"Participant asked “hey meta, what is the latest entertainment news?” Gave information about Warner and Netflix reaching record viewership."
1005,2025-11-06 13:31:47.315,1869,"Asked meta what is latest food recall. November 6, 2025 Africa oven dried foods."
1005,2025-11-06 13:32:42.578,1925,"Participant asked Meta what is the current fashion trend. Meta states for men it is oversized blazers and cotton, something about wide leg trousers."
1005,2025-11-06 13:33:25.086,1967,"Asks meta 2^3 times 5^2. Meta replies 200."
1005,2025-11-06 13:34:32.791,2035,"Ask meta what is the tallest building in Maine?  Meta replies it is 205 feet and currently being built."
1005,2025-11-06 13:35:10.637,2073,"Asks meta what is the largest church in the US. Meta replies Joel Osteens church in Houston Texas."
1005,2025-11-06 13:36:02.713,2125,"Asks meta when and where the next major marathon. Meta replies January 26,2026 and it is the Walt Disney marathon."
