Participant ID,Timestamp,Global Time (seconds),Note
1086,2026-01-21 13:18:28.953,45,"User is wearing glasses and wristband seated in car"
1086,2026-01-21 13:19:09.349,85,"Car is black Volkswagen Jetta with black leather interior and light grey ceiling"
1086,2026-01-21 13:21:21.526,217,"User sits with head lowered, facing dashboard as they watch reels on MR display"
1086,2026-01-21 13:26:20.710,516,"User lowers head further below to find most suitable backdrop for display"
1086,2026-01-21 13:31:56.852,852,"User not able to see the display clearly when facing the road, has to use the dark space near their feet"
1086,2026-01-21 13:33:17.228,933,"Reels is having difficulty loading, shows buffering screen/circle"
1086,2026-01-21 13:34:07.709,983,"User troubleshoots by closing and reopening apps and solves the buffering issue"
1086,2026-01-21 13:36:37.125,1133,"User adjusts glasses slightly as they continue watching reels"
1086,2026-01-21 13:37:49.038,1205,"User is instructed to switch from MR display, to watching reels on phone"
1086,2026-01-21 13:41:50.493,1446,"User has phone is left had, resting on their thigh, as they watch reels"
1086,2026-01-21 13:58:04.257,2420,"Battery 53%"
1086,2026-01-21 13:58:47.796,2463,"User is instructed to move to maps activity"
1086,2026-01-21 14:00:32.479,2568,"User has to repeat multiple questions various times for meta to understand and respond"
1086,2026-01-21 14:01:27.929,2624,"User gets frustrated repeating questions multiple times"
1086,2026-01-21 14:01:57.371,2653,"Battery 48%"
1086,2026-01-21 14:20:19.757,3755,"LUX- 1.a. 30510 b. 31100 c. 31780
2.a. 17700 b. 17910 c. 179900 
3.a. 4404 b. 4303 c. 4202
4.a. 20440 b. 20470 c. 20510"
1086,2026-01-21 14:21:30.072,3826,"User is instructed to move to next task, scrolling reels on phone"
1086,2026-01-21 14:25:58.452,4094,"Overcast weather"
1086,2026-01-21 14:37:58.421,4814,"Battery 16%"
1086,2026-01-21 14:38:54.582,4870,"User is instructed to watch reels on MR display"
1086,2026-01-21 14:43:06.836,5122,"Battery 7%"
1086,2026-01-21 14:48:20.734,5436,"Glasses replaced to standard pair - 2Y0YW13H58002L"
1086,2026-01-21 14:51:00.037,5596,"Battery 98%"
1086,2026-01-21 14:58:15.390,6031,"User is instructed to switch to watching reels on phone"
