Participant ID,Timestamp,Global Time (seconds),Note
1086,2026-01-20 09:17:10.245,137,"User begins on couch to start YouTube captions activity."
1086,2026-01-20 09:20:14.584,321,"Live captions are not working so instead of live captions user will message back and forth on WhatsApp while YouTube video plays on the phone."
1086,2026-01-20 09:21:42.290,409,"User seems comfortable and familiar with the band and glasses."
1086,2026-01-20 09:24:02.157,549,"Glasses randomly started playing music. Glasses did not read the receiving messages aloud to user through the glasses."
1086,2026-01-20 09:25:44.090,651,"Grabbed a new phone to watch video on while user messages through the glasses."
1086,2026-01-20 09:26:51.251,718,"User is struggling to get Spotify to turn off so user can continue messaging."
1086,2026-01-20 09:30:13.803,920,"Messages are not being delivered to user. User either gets no notification or gets a “message unavailable” notification."
1086,2026-01-20 09:31:17.872,984,"Turned off “keep chats archived” setting which allowed user to receive and see the messages."
1086,2026-01-20 09:42:49.904,1676,"“I would think that the messages would pop up but I have to wake the display before I can see the message. The display turns off on its own and I wouldn’t know if I got a text unless I woke it up.”"
1086,2026-01-20 09:45:15.118,1822,"User keeps attention on the display, not often looking at the phone screen where the YouTube video is playing."
1086,2026-01-20 09:45:56.247,1863,"Switching activities to meta Ai scavenger hunt."
1086,2026-01-20 09:46:42.093,1909,"User switched to the dark green chair."
1086,2026-01-20 09:52:54.737,2281,"User asked what services the local library offers, meta Ai said “unable to find that for you, search up on a search engine.” 
User asked the same question again and the Meta Ai was able to pull up an answer the second time."
1086,2026-01-20 09:58:59.601,2646,"User asked for a picture of an insect but meta Ai pulled up an image of a toy robot. User got confused."
1086,2026-01-20 10:00:01.635,2708,"“Today it’s giving me weirder, less relevant answers.”"
1086,2026-01-20 10:01:04.277,2771,"The messaging from previous activity would pick up the talking from the YouTube video and type it into the message."
1086,2026-01-20 10:01:48.262,2815,"No headaches so far today. User wore a claw clip yesterday and believes that may have contributed to the feeling of headaches and head fullness. User is wearing their hair down today."
1086,2026-01-20 10:04:01.211,2948,"“System failed to make outgoing call. To continue connect the WhatsApp in the meta Ai app.”"
1086,2026-01-20 10:04:43.262,2990,"User is switching activities to videocall on WhatsApp."
1086,2026-01-20 10:07:33.440,3160,"User switched to light green chair."
1086,2026-01-20 10:09:46.395,3293,"Glasses disconnected WhatsApp from the meta Ai app, had to try twice to reconnect it. First time the scan screen did not show up on the display so it wouldn’t scan the phone QR code. Second time it did show user the scan screen and reconnection was successful."
1086,2026-01-20 10:09:56.978,3303,"User just started the videocall."
1086,2026-01-20 10:10:16.353,3323,"User says they are more comfortable today than yesterday."
1086,2026-01-20 10:25:33.385,4240,"Videocall went smoothly. No glitches, lag or issues with audio quality. Other than the disconnecting, placing the call was easy."
1086,2026-01-20 10:25:49.760,4256,"User is switching to the couch to begin Lego activity."
1086,2026-01-20 10:31:54.507,4621,"User can see the instructions well. They were easy to pull up."
1086,2026-01-20 10:35:36.504,4843,"User tried to zoom in on the WhatsApp picture instructions but couldn’t."
1086,2026-01-20 10:37:13.653,4940,"User couldn’t tell what piece instructions were calling for, hence trying to zoom in."
1086,2026-01-20 10:38:06.950,4993,"“It’s a little hard to see with the display being transparent. I wish they were a little darker as if I were looking at a phone screen.”"
1086,2026-01-20 10:42:13.337,5240,"“The colors on the display are slightly different than the ones of the Legos, I’m not sure if they match.”"
1086,2026-01-20 10:43:48.842,5335,"User is having trouble differentiating the different shades of blue from each other in the Legos."
1086,2026-01-20 10:52:41.303,5868,"“I wish the screen was not as transparent. It’s a little hard to see the images.”"
1086,2026-01-20 10:53:32.719,5919,"“I’m trying to use the tv, since it’s a solid black background to make the display clearer but if I look at the white basket with more texture, I cannot see the display.”"
1086,2026-01-20 10:58:21.596,6208,"User is starting to get dizzy because they can’t see the pictures because they can’t zoom in on them."
1086,2026-01-20 11:01:00.281,6367,"User accidentally sent a voice message while trying to scroll through the photo instructions on WhatsApp."
1086,2026-01-20 11:04:51.972,6598,"User said dizziness went “from 0-100” then “got stable”. User felt better after shifting focus away from the display and focusing more on the Legos."
1086,2026-01-20 11:07:27.038,6754,"User is squinting both eyes to view the display."
1086,2026-01-20 11:09:44.072,6891,"User is trying to close the left eye to view the display. User says “it blocks out the left field of vision and makes viewing the image on the display clearer.”"
1086,2026-01-20 11:14:11.303,7158,"“Having the black background helped with viewing the display which is the biggest takeaway of the session.”"
