Participant ID,Timestamp,Global Time (seconds),Note
1077,2026-01-12 13:50:34.330,195,"User is wearing wristband and glasses, it took meta app closing and reopening to reconnect glasses"
1077,2026-01-12 13:50:41.105,202,"Battery 20%"
1077,2026-01-12 13:54:46.794,448,"User is starting to capture photos and trying to send to moderator"
1077,2026-01-12 13:58:30.478,671,"User has difficulty connecting to WhatsApp, connection from glasses was severed in session break"
1077,2026-01-12 13:58:56.084,697,"User was able to send photo to moderator through WhatsApp"
1077,2026-01-12 13:59:40.349,741,"User has to repeat the word send multiple times to send photo"
1077,2026-01-12 14:00:47.248,808,"User is utilizing camera app and calling hey meta to send photos to moderator"
1077,2026-01-12 14:04:58.466,1059,"Glasses got overheated, need time to cool down"
1077,2026-01-12 14:07:41.120,1222,"Switching glasses since previous pair overheated and were unresponsive"
1077,2026-01-12 14:10:57.621,1419,"New glasses: 2Y0YB86H4V001F"
