Participant ID,Timestamp,Global Time (seconds),Note
1061,2025-11-19 10:28:32.830,48,"Participant immediately able to take image and video."
1061,2025-11-19 10:29:51.091,126,"Participant prompted Meta to send message to moderator, meta sent the word Eric."
1061,2025-11-19 10:30:45.620,181,"Participant prompted meta to send video to moderator on what’s app, meta responded that it would send the message “hey”. Participant again attempts to send video, meta is silent."
1061,2025-11-19 10:31:46.098,241,"Participant prompted meta to send a video to moderator. Meta stated that it would record for 15 seconds. Meta did not send video to moderator."
1061,2025-11-19 10:32:27.499,282,"Participant says “hey Meta, send the last video I recorded to moderator”. Meta said that it would take a few seconds, meta did send a message this time. Moderator received both videos."
1061,2025-11-19 10:33:08.599,324,"Participant received message and said “Hey Meta, read it.” Meta did read the message."
1061,2025-11-19 10:34:52.365,427,"Participant prompted meta to take multiple pictures using the phrase “hey Meta, take a picture”.  Meta states it can only send recent pictures, participant responded “hey meta send recent pictures to moderator”."
1061,2025-11-19 10:37:36.129,591,"Participant prompted “hey Meta take a video” then “hey meta stop recording”. Then prompted meta to take multiple pictures, prompted meta to take multiple pictures and multiple videos."
1061,2025-11-19 10:37:58.840,614,"Participant was able to send picture to moderator."
1061,2025-11-19 10:38:40.805,656,"Participant prompted “hey Meta read message” after receiving a message."
1061,2025-11-19 10:39:22.570,698,"Prompted meta to send image to moderator, Meta did send the message."
1061,2025-11-19 10:39:54.726,730,"Participant prompted Meta to take multiple pictures by repeatedly using the phrase “hey Meta take a picture”."
1061,2025-11-19 10:40:17.749,753,"Participant prompted “hey meta send moderator last picture”"
1061,2025-11-19 10:41:21.245,816,"Moderator received a message that said “Eric last picture”"
1061,2025-11-19 10:41:53.919,849,"Participant prompted meta to take a picture and then said “hey Meta send last picture to moderator”. Meta successfully sent picture"
1061,2025-11-19 10:42:28.391,883,"Meta notified participant that she received message. Participant said “hey Meta read message”."
1061,2025-11-19 10:42:34.565,890,"Meta did read message."
1061,2025-11-19 10:43:31.086,946,"Participant said “Hey Meta take a picture” twice, then said “hey Meta how many pictures have I taken?” Meta replied that it doesn’t have access."
1061,2025-11-19 10:44:08.166,983,"Participant has been moving around the room and taking pictures and videos of multiple objects in the room."
1061,2025-11-19 10:45:12.178,1047,"Participant prompted meta to take a video, prompted meta to stop the video, meta did not respond so participant prompted meta again to stop video and it did."
1061,2025-11-19 10:46:02.715,1098,"Participant said “Hey Meta take a picture and send to moderator”. Had to prompt meta once more with same command. Meta did capture image and send to moderator."
1061,2025-11-19 10:47:41.207,1196,"Participant prompted Meta to take a 15 second video and send to moderator, Meta said it can’t do that on glasses. Participant tried prompt again, omitting “15 seconds” and Meta was able to take video and send to moderator."
1061,2025-11-19 10:49:10.143,1285,"Participant prompts Meta to take a picture of book pages. States glasses could come in handy."
1061,2025-11-19 10:49:59.180,1334,"Moderator did not receive the video that participant tried to take with the command to take a video and send to moderator."
1061,2025-11-19 10:51:23.822,1419,"Notes that meta will only send the last picture taken, won’t send it you ask it to send the last few"
1061,2025-11-19 10:52:09.737,1465,"Participant wonders where Meta stores these pictures."
1061,2025-11-19 10:53:28.627,1544,"Participant prompted Meta to take a few pictures using the phrase “Hey Meta take a picture”, then prompted meta to send a picture to moderator using phrase “hey Meta, send picture to moderator”"
1061,2025-11-19 10:54:47.645,1623,"Participant prompted Meta to take multiple pictures using the same phrase."
1061,2025-11-19 10:55:22.554,1658,"Participant notes this would be great for taking pictures of people without them knowing."
1061,2025-11-19 10:56:51.223,1746,"Participant prompted Meta to take picture."
1061,2025-11-19 10:59:52.026,1927,"Participant completed first 30 minutes on grey couch, has now moved to dark green chair."
1061,2025-11-19 11:01:12.014,2007,"Participant asked Meta what is the purpose of a middle name, Meta stated to honor a family member."
1061,2025-11-19 11:01:45.319,2040,"Participant asked meta how big is the room, Meta took a picture and then described room, said it did not have dimensions."
1061,2025-11-19 11:03:31.183,2146,"Participant asked Meta to summarize the plot of a book in her hand . Meta said it doesn’t see a book, sees papers on a coffee table, which is to the left of participant. Participant raised the book directly in front of her face, Meta still referred to papers on the coffee table."
1061,2025-11-19 11:04:34.577,2210,"Asked a meta to summarize plot of book, Meta said it couldn’t. Asked meta what it could do, meta said send calls, messages, etc. participant asked Meta to set a reminder for 4 PM. Meta said feature was not supported."
1061,2025-11-19 11:05:20.918,2256,"Participant stood in front of painting and asked who painted it? Meta said Vincent Van Gogh and named painting,"
1061,2025-11-19 11:06:04.628,2300,"Participant asked Meta what is the scent of a candle she was holding. meta correctly said vanilla."
1061,2025-11-19 11:06:57.778,2353,"Participant asked Meta to tell her what kind of flowers she was looking at, Meta said red roses. They were not red roses."
1061,2025-11-19 11:08:01.768,2417,"Participant moved to bookshelf and asked Meta to tell her about snow globe she was facing, meta said it did not see snow globe, but saw the red roses and items on the table she was previously looking at."
