Participant ID,Timestamp,Global Time (seconds),Note
1071,2025-12-09 11:56:25.005,14,"User puts wristband and glasses on"
1071,2025-12-09 11:56:55.382,44,"User connects with glasses"
1071,2025-12-09 11:58:21.885,131,"User sends hello message to moderator"
1071,2025-12-09 11:58:46.975,156,"User sends message to moderator through WhatsApp voice command"
1071,2025-12-09 11:59:32.745,202,"User sends message to moderator requesting scavenger hunt photos"
1071,2025-12-09 12:00:28.944,258,"User understands scavenger hunt rules and is ready to work with the task"
1071,2025-12-09 12:02:07.980,357,"User called moderator through WhatsApp by mistake and while looking through the photos"
1071,2025-12-09 12:03:55.977,465,"User finds more solid surfaces easier to look at to use the user interface with, compared to more porous and textured surfaces"
1071,2025-12-09 12:04:11.838,481,"User finds first image from scavenger hunt and opens camera"
1071,2025-12-09 12:04:23.787,493,"User takes photo to send to moderator through WhatsApp"
1071,2025-12-09 12:05:08.484,538,"User finds closing one eye helps them navigate the ux in brighter light"
