Participant ID,Timestamp,Global Time (seconds),Note
1071,2025-12-09 11:56:25.005,14,"User puts wristband and glasses on"
1071,2025-12-09 11:56:55.382,44,"User connects with glasses"
1071,2025-12-09 11:58:21.885,131,"User sends hello message to moderator"
1071,2025-12-09 11:58:46.975,156,"User sends message to moderator through WhatsApp voice command"
1071,2025-12-09 11:59:32.745,202,"User sends message to moderator requesting scavenger hunt photos"
1071,2025-12-09 12:00:28.944,258,"User understands scavenger hunt rules and is ready to work with the task"
1071,2025-12-09 12:02:07.980,357,"User called moderator through WhatsApp by mistake and while looking through the photos"
1071,2025-12-09 12:03:55.977,465,"User finds more solid surfaces easier to look at to use the user interface with, compared to more porous and textured surfaces"
1071,2025-12-09 12:04:11.838,481,"User finds first image from scavenger hunt and opens camera"
1071,2025-12-09 12:04:23.787,493,"User takes photo to send to moderator through WhatsApp"
1071,2025-12-09 12:05:08.484,538,"User finds closing one eye helps them navigate the ux in brighter light"
1071,2025-12-09 12:06:08.450,597,"User tries to locate second image"
1071,2025-12-09 12:07:24.910,674,"User finds another scavenger hunt item, takes a photo and sends moderator the image through WhatsApp"
1071,2025-12-09 12:08:00.747,710,"User asks meta for specific tasks verbally, then to interact with smaller details, utilizes wristband"
1071,2025-12-09 12:08:33.273,742,"User finds photo number 3, uses camera to capture the photo"
1071,2025-12-09 12:09:17.094,786,"User realized that they haven’t sent photo after the 1st one, so they go back to interact with the interface using wristband and uses WhatsApp to send it"
1071,2025-12-09 12:09:50.012,819,"User sends 5 photos together to moderator through interface using wristband"
1071,2025-12-09 12:10:25.836,855,"User finds next object to send to moderator very quick, understanding and implementing the steps on the game easily"
1071,2025-12-09 12:10:47.845,877,"User has to squint in sunlight to see the interface"
1071,2025-12-09 12:12:19.298,968,"User finds sundial object and tests camera zoom capabilities"
1071,2025-12-09 12:15:16.677,1146,"User finished scavenger hunt first 6 photos in 19 minutes"
1071,2025-12-09 12:17:07.152,1256,"User is not able to scroll up on WhatsApp, can only look at last two media"
1071,2025-12-09 12:18:04.824,1314,"User received 67 WhatsApp photos from moderator"
1071,2025-12-09 12:19:19.732,1389,"User opens the set of images and can interact with the images on whatsapp"
1071,2025-12-09 12:22:47.313,1596,"User finished scavenger hunt and moved to next activity, Lego building"
1071,2025-12-09 12:23:08.743,1618,"User received instructions for the first toy to build by the moderator"
1071,2025-12-09 12:25:11.100,1740,"User is reviewing instructions of Lego set, working in the sun, with direct sunlight on their right cheek"
1071,2025-12-09 12:27:05.666,1855,"User finds it challenging to focus on screen in sunlight"
1071,2025-12-09 12:28:35.269,1944,"User’s glasses have turned darker shade through the light adaptive technology"
1071,2025-12-09 12:30:44.561,2074,"User finds a step to be missing, moderator checks to ensure they are all there and requests user to go through the images again"
1071,2025-12-09 12:33:31.525,2241,"User can only view some of the sent images, moderator has to resend the remaining images to be able to continue work on toy"
1071,2025-12-09 12:34:14.025,2283,"User has to turn head towards the shade to see the glasses ui"
1071,2025-12-09 12:34:41.618,2311,"User navigate through images using the wristband"
1071,2025-12-09 12:36:35.033,2424,"User submits survey, sits back and looks at instructions, using wristband to navigate"
1071,2025-12-09 12:38:51.041,2560,"User’s eyes flicker from ui to real life and back, while simultaneously switching between building the toy and interacting using wristband"
1071,2025-12-09 12:39:47.490,2617,"User completes toy 1"
1071,2025-12-09 12:41:03.558,2693,"User speaks command to take a photo and send it to moderator but meta did not recognize the two steps together"
1071,2025-12-09 12:41:27.567,2717,"User had to get around this by taking a picture and requesting meta to send last captured photo to moderator"
1071,2025-12-09 12:43:14.502,2824,"User gets instructions for toy 2"
1071,2025-12-09 12:44:02.105,2871,"User reviews instructions for toy 2, and starts building"
1071,2025-12-09 12:44:43.958,2913,"Moderator is sending 8 photos at a time because the user is not able to access more than the last 8 photos received on WhatsApp"
1071,2025-12-09 12:45:05.698,2935,"Glasses functioning properly in direct sunlight"
1071,2025-12-09 12:48:01.725,3111,"User has to move to shaded area as glasses start glitching in direct sunlight after exposure for long time"
1071,2025-12-09 12:50:50.638,3280,"User works through toy 2"
1071,2025-12-09 12:57:50.606,3700,"User is done with toy 2"
1071,2025-12-09 13:01:50.979,3940,"User is used to getting messages announced and receiving a prompt to send a reply like in apple systems, user wants a similar feature from meta glasses"
1071,2025-12-09 13:03:46.423,4055,"User is not able to understand how to end calls on WhatsApp"
1071,2025-12-09 13:07:26.086,4275,"User is halfway through toy 3"
1071,2025-12-09 13:08:55.088,4364,"User finds it easier to use glasses and focus on ux with one eye closed"
1071,2025-12-09 13:11:40.921,4530,"User completes toy 3"
1071,2025-12-09 13:12:22.591,4572,"User receives instructions for toy 4"
1071,2025-12-09 13:14:36.014,4705,"User almost done with toy 4"
1071,2025-12-09 13:15:12.650,4742,"User prefers color coordinating pieces"
1071,2025-12-09 13:17:16.604,4866,"User is not able to focus on ui on the patio table due to its design and crenellations"
1071,2025-12-09 13:17:32.974,4882,"User prefers to focus on ground to interact with ui"
1071,2025-12-09 13:20:30.862,5060,"User turns head around to find better surfaces to rest the ui on to interact with it"
1071,2025-12-09 13:21:21.289,5110,"User completes toy 4"
1071,2025-12-09 13:21:58.705,5148,"User goes through glasses ui and finds camera, takes a picture and sends it to moderator"
1071,2025-12-09 13:23:09.701,5219,"User has to repeat a few times for glass to recognize what they’re saying, also not able to input punctuation through voice command"
1071,2025-12-09 13:25:18.629,5348,"User dismantles all pieces and moves to next set, toy 5"
1071,2025-12-09 13:26:06.997,5396,"User browses through the instruction photos on WhatsApp through the glasses"
1071,2025-12-09 13:28:00.302,5509,"User is 50% done with toy"
1071,2025-12-09 13:28:30.411,5539,"Glasses battery 26%, wristband 90%"
1071,2025-12-09 13:30:10.096,5639,"User is closing one eye to focus the other on the interface"
