Participant ID,Timestamp,Global Time (seconds),Note
1061,2025-11-20 11:12:22.415,491,"Participant says using the glasses outside is fine as long as they’re not in the sun because it “fades the glasses out”."
1061,2025-11-20 11:18:43.285,872,"Participant states at current level of sunlight, she must look down towards the dashboard in order to see the reels. If she looks up towards the road she can’t see."
1061,2025-11-20 11:46:39.375,2548,"Participant states if she’s consistently looking at a phone when she’s a passenger in a car she feels a bit carsick. She has to look away out the window for a bit."
1061,2025-11-20 11:50:52.715,2801,"Participant opened Maps app and prompted by asking about nearby restaurants. Meta is not answering. Participant asked more specifically where is the nearest McDonalds."
1061,2025-11-20 11:51:36.033,2845,"Participant found that she needed to click Voice Dictation within Maps in order to get answers from Meta."
1061,2025-11-20 11:52:19.066,2888,"Got a message that said check connectivity and try again."
1061,2025-11-20 11:53:11.529,2940,"Weather has been cloudy and rainy with intermittent sunny periods."
1061,2025-11-20 11:57:03.938,3172,"Participant able to access nearby attractions, navigated to directions for a nearby museum. Directions started out driving but switched to walking."
1061,2025-11-20 11:58:01.199,3230,"Participant accessed directions to the museum of illusions."
1061,2025-11-20 12:00:36.536,3385,"Participant attempting to put the directions in driving mode."
1061,2025-11-20 12:02:23.399,3492,"Participant unsure how to get to the option of navigation."
1061,2025-11-20 12:07:13.460,3782,"No mid-session lux readings to report - left lux meter in building."
1061,2025-11-20 12:37:55.821,5624,"Participant appears to spend more time looking down when sun is out. When cloudy and rainy, keeps head in a slightly more neutral position."
1061,2025-11-20 12:38:38.817,5667,"Rain has stopped and sun has come out intermittently."
1061,2025-11-20 12:39:54.307,5743,"Participant only has to take breaks from looking at the screen when using the phone to scroll, not when looking at the display on the glasses."
1061,2025-11-20 12:40:10.883,5759,"Received 15% battery notification."
1061,2025-11-20 12:42:50.609,5919,"Participant notes she feels like the glasses don’t hold charge very well."
1061,2025-11-20 12:58:53.569,6882,"Participant notes reels aren’t in English, tried to use verbal command to change language to English but was unable to."
