Participant ID,Timestamp,Global Time (seconds),Note
1013,05:48.0,149,Had to substitute glasses and band due to Bluetooth connectivity issues
1013,11:00.1,461,PT says that the reels loading circle popped up causing delay in reels feed
1013,14:17.2,658,PT is stuck on the loading screen of reels
1013,15:04.4,705,PT is only being shown previews
1013,47:16.7,2637,"Second rounds of reels, still won’t load"
1013,50:53.2,2854,PT noted that the glasses are heavy resulting in them having to push them up on their nose often
1013,21:04.5,4665,Pt notices that it won’t give them walking directions to places that are too far away
1013,24:43.1,4884,PT says that they are struggling to adjust the volume when watching reels on the phone
1013,25:44.0,4945,PT was able to adjust volume on glasses to enhance reels on phone experience
,,,
,,,
,,,
,,,
