Participant ID,Timestamp,Global Time (seconds),Note
3001,2026-01-07 10:07:51.683,473,"Had to switch device to pair glasses-2Y0YW14H590011"
3001,2026-01-07 10:12:09.786,731,"There is a slight ghost like effect while using the glasses while watching Instagram reels."
3001,2026-01-07 10:20:41.199,1243,"Participant is not able to go scroll passed a certain point while watching Instagram on the meta glasses."
3001,2026-01-07 10:24:08.049,1450,"While using the meta glasses participant noticed a slight bit of glaring in the display."
3001,2026-01-07 10:34:22.660,2064,"Participant is showing signs of exhaustion while on the car ride."
3001,2026-01-07 10:38:18.055,2300,"Participant is showing sign of nausea, 3/10."
3001,2026-01-07 10:44:06.632,2648,"At min 41 participant asked meta a question and the Instagram reels sound continued to play on glasses for 2 seconds."
3001,2026-01-07 10:45:37.671,2739,"While asking meta questions. Participant had to repeat himself multiple times in order to get an answer."
3001,2026-01-07 10:46:55.346,2817,"The meta description while asking the geographical questions seems to be non related to the answer the participant is expecting."
3001,2026-01-07 10:54:21.647,3263,"Ate some points meta will not answer the right question."
3001,2026-01-07 10:56:02.014,3364,"Participant is not a fan of how much information meta keeps about them."
3001,2026-01-07 11:04:25.456,3867,"Mid point lux readings 
1)1983 x10, 1989x10, 1993x10
2)1335x10, 1334x10, 1331x10
3) 2827, 2819, 2807
4)5344, 5933, 6018"
3001,2026-01-07 11:12:36.970,4359,"At the mid point of the protocol participant had to get out of the car and walk around."
3001,2026-01-07 11:27:39.626,5261,"Participant is not sure where to look while watching Instagram videos on glasses. 

If he looks down he has a better visual due to darker BG. 

But if they look out the window, the contrast is lost."
3001,2026-01-07 11:31:20.182,5482,"The amount of yawning has lowered but is still seen to be an issue."
3001,2026-01-07 11:35:32.268,5734,"Participant is showing higher symptoms of nausea."
3001,2026-01-07 11:47:06.855,6429,"Participant is showing higher sign’s uneasiness."
3001,2026-01-07 11:54:39.211,6881,"Participant is showing higher signs of being uncomfortable."
