Participant ID,Timestamp,Global Time (seconds),Note
1048,2025-11-04 11:26:17.811,140,"Band not pairing upon initial turning on"
1048,2025-11-04 11:29:40.689,343,"Had to unpair and repair the devices."
1048,2025-11-04 11:30:46.674,409,"Glasses are updating"
1048,2025-11-04 11:38:14.719,857,"Need to download languages to get captions: Live caption is ready now"
1048,2025-11-04 11:39:50.845,953,"Cannot view a large video on glasses.prompted to watch a 4 minute video on the phone"
1048,2025-11-04 11:43:48.528,1190,"Sound is playing through the speaker on glasses so it’s not transcribing"
1048,2025-11-04 11:45:00.575,1263,"Live translation is working for Spanish"
1048,2025-11-04 11:51:17.738,1640,"Wishes he could scroll up to the previous conversation so he can review the conversation"
1048,2025-11-04 11:52:22.267,1704,"Struggled a bit with the translation"
1048,2025-11-04 11:54:43.190,1845,"After a pause- had to stop and restarted"
1048,2025-11-04 11:55:34.059,1896,"Translation slowing down, had to restart"
1048,2025-11-04 11:56:33.724,1956,"Translate getting stuck"
1048,2025-11-04 11:57:04.030,1986,"Translator struggling"
1048,2025-11-04 12:00:46.176,2208,"Switching over subtitles to Spanish"
1048,2025-11-04 12:08:12.528,2654,"Changing to live captions"
1048,2025-11-04 12:15:18.067,3080,"Adjusting volume and tilt. If you adjust the tilt it is better to view and it is more straight on with his eye. Tilt: 2 clicks to the right= 1.5.It makes the screen sit better in the field of vision"
1048,2025-11-04 12:19:05.570,3308,"Turned location on"
1048,2025-11-04 12:19:53.731,3356,"Able nearby shops with high ratings easily"
1048,2025-11-04 12:22:21.081,3503,"Hiccup and voice stuttered and rambled about how to find the area of a circle. For a radius question"
1048,2025-11-04 12:26:50.802,3773,"Can only scroll so far on what’s app before prompted to view the messages on the phone"
1048,2025-11-04 12:27:43.756,3826,"Attempting to get instructions for the Dino Lego activity"
1048,2025-11-04 12:30:29.665,3992,"Limit to how many photos he can view before being prompted to view on phone"
1048,2025-11-04 12:34:54.698,4257,"Not able to zoom in on the photo and wants to be able to"
1048,2025-11-04 12:36:09.471,4331,"Closing left eye to see the picture instructions better"
1048,2025-11-04 12:36:59.271,4381,"Glasses keep going to sleep while he’s trying to review the instruction images and it is frustrating to have to keep waking it up"
1048,2025-11-04 12:39:44.255,4546,"For more detail he closes one eye bc it is easier to see. Getting use to it but is still frustrated he has to close one eye still for detail."
1048,2025-11-04 12:40:41.565,4604,"Struggling with the instructions on the screen and went to open paper instructions"
1048,2025-11-04 12:42:37.006,4719,"Instructions are out of order on the screen when viewing."
