Participant ID,Timestamp,Global Time (seconds),Note
1048,2025-11-05 14:46:40.184,167,"Participant says the Reel previews are showing content not loading- can’t play"
1048,2025-11-05 14:49:22.817,330,"Participant is concentrating on glasses screen, unable to focus on the road and video"
1048,2025-11-05 14:51:19.349,446,"Videos are successfully loading on phone. They can like the videos using the glasses, still not loading on glasses screen."
1048,2025-11-05 14:52:32.805,520,"Participant closing other apps to see if that helps"
1048,2025-11-05 14:54:26.468,633,"Feed refreshed existing out of app, still not playing"
1048,2025-11-05 15:02:10.683,1098,"Asked if it’s different focusing on the videos on the phone vs glasses?
Videos on phone you’re focusing on the screen. The glasses let you see the road in the periphery. Can see videos easier if focus on black dash. Colors in the video determine the ease of view the content."
1048,2025-11-05 15:02:48.624,1135,"Participant restarting glasses to see if that lets the videos play."
1048,2025-11-05 15:04:15.708,1223,"Participant says the glasses are struggling to reconnect to the phone"
1048,2025-11-05 15:06:00.554,1327,"Participant not distracting by driving / motion while repairing the devices"
1048,2025-11-05 15:06:39.810,1367,"Participant folded glasses arms to reconnect the glass and phone"
1048,2025-11-05 15:07:53.573,1440,"Participant says glasses are “struggling to pair”"
1048,2025-11-05 15:08:56.918,1504,"Participant turned off/on glasses to see if that works"
