Participant ID,Timestamp,Global Time (seconds),Note
1092,2026-01-22 12:11:44.911,563,"Participant reports Meta did not read out the full message. Meta did note it was a long message. Participant then was unable to have the message read out because he waited too long to try to open it."
1092,2026-01-22 12:13:12.951,651,"Participant looks over the top of his glasses to see if there is any difference, in the way things look. He notes there is no difference."
1092,2026-01-22 12:17:10.215,888,"Participant heard error tone and received verbal error message on WhatsApp. Disconnected and reconnected WhatsApp in Meta AI app settings. Participant was then able to reply to message."
1092,2026-01-22 12:26:05.132,1423,"Participant checked message on phone because message readout was confusing - participant states this is because Meta pronounced the word “Ohio’s” incorrectly."
1092,2026-01-22 12:37:12.870,2091,"Participant states when he doesn’t answer a message quickly enough, it asks if he wants to send the message. If he says he wants to resend the message instead, it re-starts the whole message process. This is different than the newer version of the phone."
1092,2026-01-22 12:43:50.351,2488,"Participant states he gets “better response” from the newer glasses and they are better at understanding what you’re saying. However, you start getting headaches and distortion after using the newer glasses for a while, especially the eye that is not focused on the display. “It’s like your eye doesn’t know what to do.”"
1092,2026-01-22 12:58:13.882,3352,"Participant asked Meta questions about salaries of specific roles, but took a few tries to get Meta to recognize specific terms in the role names."
1092,2026-01-22 13:01:05.693,3524,"Participant states this version of glasses is talkative, gives more detail and wants more interaction. The newer glasses give more precise, but simpler answers."
1092,2026-01-22 13:01:40.753,3559,"Participant notes no nose brim discomfort and no discomfort near his ears."
1092,2026-01-22 13:20:58.606,4717,"Participant notes that call quality was very clear."
1092,2026-01-22 14:00:23.504,7081,"Participant re-iterates generation 2 glasses are much more comfortable than the newer version. Participant sees the usefulness of the product but wouldn’t personally buy the glasses because he doesn’t mind having the phone in his hand."
