Participant ID,Timestamp,Global Time (seconds),Note
1085,2026-01-20 13:33:57.776,322,"While watching instagram videos on the glasses, participant was having a hard time with getting meta to adjust the volume with hand gesture."
1085,2026-01-20 13:35:09.292,393,"While watching the instagram videos on the meta glasses, participant points out that watching with a black background still works best."
1085,2026-01-20 13:36:17.875,462,"There is no notable glaring while playing the instagram video through the glasses."
1085,2026-01-20 13:43:32.167,896,"While watching instagram videos, the connection with Wi-Fi."
1085,2026-01-20 13:45:31.544,1015,"While watching instagram videos meta ended up freezing and was not able to be opened with hand gesture."
1085,2026-01-20 13:51:58.515,1402,"The connection was lost for the last 12 min."
1085,2026-01-20 13:53:02.695,1467,"The participant moved positions throught the room."
1085,2026-01-20 13:54:23.066,1547,"The volume hand gesture seems to be working now."
1085,2026-01-20 13:56:20.890,1665,"The participant seems to be very comfortable while watching the videos on phone"
1085,2026-01-20 14:13:53.863,2718,"While navigating on instagram through the glasses, the issues of the displaying being frozen was fixed after turning the glasses off and back on."
1085,2026-01-20 14:16:49.301,2893,"While watching the instagram videos on the glasses, the participant is noticing that in some placements around the room. It is harder to see the screen, due to lack of dark background."
1085,2026-01-20 14:17:35.120,2939,"There is no additional Glaring while switching around the room."
1085,2026-01-20 14:18:48.908,3013,"The light source impacts the visualization and display of the glasses."
1085,2026-01-20 14:20:03.403,3087,"There is a little less slipping of the glasses in the second session."
1085,2026-01-20 14:21:04.164,3148,"The weight of the glasses do not seem to be much of a factor or inconvenience while navigating the glasses on the second day."
1085,2026-01-20 14:22:07.461,3211,"The finger gestures are working more intuitively in the sounds session."
1085,2026-01-20 14:30:20.271,3704,"It seems that the reason that we were having the issue with instagram not loading the videos is due to the participant skipping through reels to quickly. Which has caused a loading issue."
