Participant ID,Timestamp,Global Time (seconds),Note
1045,2025-12-17 10:20:13.159,58,"Starting reels watching on the MR display. Starting seated on the couch."
1045,2025-12-17 10:22:17.469,182,"User is looking for a background to place display on to see the reels. Mentions having problems with light glare from the light coming from directly above user."
1045,2025-12-17 10:24:58.297,343,"User found out that display only shows on the right eyes. Says that display is easier to see with the left eye closed. “Can see it 80% better with one eye closed, I like looking at it with one eye.”"
1045,2025-12-17 10:26:02.478,407,"User says when moving their head there are color streaks in the display."
1045,2025-12-17 10:35:20.364,965,"User says favorite feature is the ability to listen to music through the lenses."
1045,2025-12-17 10:41:07.997,1313,"Switching to scrolling reels on the phone. Switched to the dark green chair."
1045,2025-12-17 10:42:04.775,1370,"Display is easier too see, slightly less glare while no longer under direct light."
1045,2025-12-17 11:00:27.721,2472,"User switched seats to the light green chair, begin scrolling reels on the glasses."
1045,2025-12-17 11:02:03.923,2569,"Visual of the display is similar to that of sitting in the couch. The previous seating-dark green chair, had the best visibility of the display. It’s the darkest corner of the space."
1045,2025-12-17 11:04:56.953,2742,"Glasses, band, and phone haven’t had any technical difficulties thus far."
