Participant ID,Timestamp,Global Time (seconds),Note
3012,2026-01-26 14:06:53.910,546,"Participant notices a delay in the image capture timing. He kept spamming the capture button and it took all 3 images at once"
3012,2026-01-26 14:09:15.163,687,"Participant says they can hardly see anything on the screen as it looks very dim at the moment"
3012,2026-01-26 14:13:53.364,965,"Participant is unclear whether they have sent a video to a contact in WhatsApp. It is not obvious if an image or videos has been sent or not"
3012,2026-01-26 14:23:11.510,1523,"Participant is unclear if images have been sent and sent various images to a contact without realizing they had been sent"
3012,2026-01-26 14:25:24.164,1656,"Participant is caught off guard by the orientation of objects in the image captured. Participant expects subject to be centered but it is actually off to the right."
3012,2026-01-26 14:26:35.137,1727,"Participant finds that the zoom function works but a bit tricky to perform"
3012,2026-01-26 14:26:59.777,1752,"Participant struggling to see MR display and describes it as a “ghost image”"
3012,2026-01-26 14:31:00.064,1992,"Participant manually turned brightness up"
3012,2026-01-26 14:32:14.036,2066,"Participant finds that glasses manually turns brightness level down and struggling to see contents on display"
3012,2026-01-26 14:32:47.660,2099,"Participant physically moves brown coffee table so that they could use it as background"
3012,2026-01-26 14:43:42.432,2754,"Participant feels that the position of the screen feels like it’s sitting in the periphery of their vision and they must force their eyes to look down and to the right"
