Participant ID,Timestamp,Global Time (seconds),Note
1026,2025-11-18 09:56:46.948,2128,"Participant has glasses off because we had to switch to device 6 and the device had to be set up to all apps"
1026,2025-11-18 10:01:53.971,2435,"Participant was not wearing glasses for 7 minutes."
1026,2025-11-18 10:04:55.140,2616,"The new glasses are larger than the last pair"
1026,2025-11-18 10:05:27.593,2648,"Participant did not complete subtitle task due to troubleshooting"
1026,2025-11-18 10:06:02.716,2683,"Participant only completed 2 minutes of scavenger hunt due to troubleshooting"
1026,2025-11-18 10:14:38.221,3199,"While on the WhatsApp call the call what ringing on the phone it took few extra seconds to get the call on the glasses."
1026,2025-11-18 10:15:47.814,3269,"The glasses are a bit bigger then the last glasses we used, so these tend be have an increasing amount of slipping."
1026,2025-11-18 10:22:23.572,3664,"The call dropped after 57 minutes into the call."
1026,2025-11-18 10:36:12.010,4493,"While building the legos the participant was having a hard time navigating and opening images on whatsapp"
1026,2025-11-18 10:37:38.884,4580,"Building the Legos stated a bit later due to user complications."
1026,2025-11-18 10:41:29.698,4810,"While building the legos, the images were hard to see, due to the low resolution of the images."
1026,2025-11-18 10:45:19.192,5040,"Participant is having a hard time with concentrating while using one eye to see the display. So they are building the legos while closing one eye."
1026,2025-11-18 10:59:27.558,5888,"The glasses are timing out to fast while building the dinosaurs."
1026,2025-11-18 11:06:41.237,6322,"There is an increasing amount of stress while building the Legos due to the display only being shown on one eye."
