Participant ID,Timestamp,Global Time (seconds),Note
1026,2025-11-20 09:22:34.219,855,"We had to set up the device so we have a delayed to protocol by 10 minutes."
1026,2025-11-20 09:24:58.022,999,"We are unable to do both meta scavenger hunt and do the video call on WhatsApp."
1026,2025-11-20 09:28:31.470,1212,"While asking meta a question there was a slight lag in the response."
1026,2025-11-20 09:31:43.561,1404,"We asked meta a question in which was answering the last  few questions. So there is a delay in response."
1026,2025-11-20 09:36:41.699,1702,"When asking the height of a person metas responses were off by a few feet."
1026,2025-11-20 09:39:02.771,1843,"While asking meta a questions there was sight glaring in the glasses."
1026,2025-11-20 09:43:05.764,2086,"Meta is having a hard time recognizing the current images. Because it keeps referencing past images."
1026,2025-11-20 09:45:42.279,2243,"The hand symbol for adjusting the volume is not working properly."
1026,2025-11-20 09:48:27.793,2408,"The only way that meta can telling to about something that the participant is looking at. It has to be told to take a picture, it dose not automatically take image."
1026,2025-11-20 09:53:58.587,2739,"After a few minutes the participant is seeming to not enjoy enjoying activities."
