Participant ID,Timestamp,Global Time (seconds),Note
2001,2025-11-05 08:31:25.724,1031,"MR glasses occasionally not responsive to user prompts"
2001,2025-11-05 08:32:49.929,1115,"Participant notices that MR glasses can accurately read text"
2001,2025-11-05 08:35:16.026,1261,"User notices that MR glasses cannot isolate a specific picture when presented with posters in close proximity"
2001,2025-11-05 08:37:41.698,1407,"Participant using different wording to aid MR glasses in identifying pertinent information about specific poster when surrounded by multiple other posters"
2001,2025-11-05 08:38:38.538,1464,"Participant bending forward and aiming eyes toward specific object to request information about it"
2001,2025-11-05 08:42:28.745,1694,"Participant noticed a glitch (voice in glasses muted) when turning hand in a gesture that’s not associated with neural band controls"
2001,2025-11-05 08:46:08.652,1914,"Participant notices the onset of a headache and associates being outdoors with MR glasses contributing to this feeling"
2001,2025-11-05 08:48:01.451,2027,"Participant feels that vibration of voice impacts head tension along temples"
2001,2025-11-05 08:48:59.788,2085,"Participant is slightly more aware of feeling of glasses frame behind ears and rates this feeling a 3/10"
2001,2025-11-05 08:55:44.987,2490,"Participant notices MR glasses cannot read tattoo lettering"
