Participant ID,Timestamp,Global Time (seconds),Note
1092,2026-01-19 12:52:31.396,533,"Participant states he took a video and it automatically sent to moderator."
1092,2026-01-19 12:56:36.104,778,"Participant states the reason why it sent the video automatically is because he took the video while in the message thread."
1092,2026-01-19 12:59:13.132,935,"Participant states finger gestures are the hardest part. Moderator suggests moving thumb along top of index finger instead of swiping up into the air. After making this change, participant feels that device response is improved."
1092,2026-01-19 13:03:52.946,1214,"Participant states it’s harder to take images using finger gestures than it is using verbal commands."
1092,2026-01-19 13:05:18.467,1300,"Participant states that pictures and videos are very clear."
1092,2026-01-19 13:09:55.565,1577,"Participant went to camera roll and attempted to use the select button to play the video on the screen. However, when he pressed the play button on the video, glasses began to play music from Spotify. Participant told Meta to close Spotify."
1092,2026-01-19 13:13:14.010,1775,"Participant tried again to play the video in the camera roll, using both finger gestures and verbal commands, without success."
1092,2026-01-19 13:16:25.265,1967,"Participant states taps work but scrolling is not easy to do. Moderator recommended keeping index finger still while using thumb to scroll."
1092,2026-01-19 13:16:56.520,1998,"Participant notes that in real life he typically uses his phone with his left hand instead of his right hand."
1092,2026-01-19 13:20:36.974,2218,"Participant asked a question about sports and notes that Meta put the wrong team logo with each team in the display."
1092,2026-01-19 13:21:35.864,2277,"Participant asked Meta who will win tonight’s game, first Meta said that one team had a 79% chance of winning, but second time it said the other team had a 73% chance of winning."
1092,2026-01-19 13:23:28.857,2390,"Participant states when he asks Meta a question, it answers verbally. It showed a visual display at first, but then display was replaced by a spinning circle."
1092,2026-01-19 13:24:59.695,2481,"Participant states display is now back with Meta AI responses."
1092,2026-01-19 13:42:18.888,3520,"Participant wonders if there’s a way to make Meta stop searching for new things after delivering an answer. For example, he asked Meta about air fryer dinner ideas and he wanted Meta to keep explaining but didn’t want it to keep searching for new dinner ideas at the same time."
