Participant ID,Timestamp,Global Time (seconds),Note
10029,2025-10-30 13:12:34.838,53,"Participant able to open WhatsApp. No recent messages"
10029,2025-10-30 13:13:20.787,99,"Participant states scrolling doesn’t seem to register each time. Intuition is to swipe to the left but it goes to the right when they swipe left."
10029,2025-10-30 13:14:25.980,164,"Participant not sure how to send new messages. Asks if he should go to messenger."
10029,2025-10-30 13:19:39.197,477,"Participant began to play HyperTrail."
10029,2025-10-30 13:20:06.644,505,"Adjusted glasses because there was some glare and he wanted to see if adjusting glasses would make a difference."
10029,2025-10-30 13:21:30.456,588,"He was told to swipe left and he was swiping left but the ball was moving right. Discovered that band was paired for a right handed person."
10029,2025-10-30 13:25:43.846,842,"After switching neural band t other arm, the device response matches hand gesture."
10029,2025-10-30 13:26:34.660,893,"Participant states he can no longer find HyperTrail. Then was able to find it."
10029,2025-10-30 13:27:10.362,928,"Participant states things are working more smoothly now."
10029,2025-10-30 13:27:45.019,963,"Participant opened what’s app and states there is no Bluetooth connection. It is loading."
10029,2025-10-30 13:28:09.763,988,"Tried to answer call. Said vision denied."
10029,2025-10-30 13:29:03.495,1041,"Was able to pick up the call. States that the audio is “pretty good”."
10029,2025-10-30 13:30:56.386,1154,"WhatsApp app doesn’t seem to be working."
10029,2025-10-30 13:33:20.819,1299,"Not able to load WhatsApp due to lack of Bluetooth connection."
10029,2025-10-30 13:34:17.657,1356,"When participant picked up a record and asked what it was, it said it can’t continue with this response."
10029,2025-10-30 13:34:49.764,1388,"Just prior when he asked “what am I looking at” it accurately described that he was in a room with people and noted some objects."
10029,2025-10-30 13:35:06.976,1405,"Participant asked again about record and it was unable to recognize record again."
10029,2025-10-30 13:36:03.900,1462,"“What is this a painting of? What artist painted this painting.” Accurately identified that it was a painting of a person. Could not identify the artist of the painting."
10029,2025-10-30 13:36:55.005,1513,"Asked why won’t the lamp turn on, device did five possible reasons and troubleshooting instructions."
10029,2025-10-30 13:37:33.839,1552,"Asked what the poster says, device was able to zoom in and read the words on the poster."
10029,2025-10-30 13:41:08.450,1766,"They can’t find FaceTiming option."
10029,2025-10-30 13:42:56.858,1875,"When selecting the phone, was trying to get back to the apps by going to the right, but you have to go down and then over."
10029,2025-10-30 13:44:17.481,1955,"When he selects someone’s name to send them a message it goes blank."
10029,2025-10-30 13:44:57.290,1995,"He is prompted to reconnect the WhatsApp app."
10029,2025-10-30 13:45:57.034,2055,"Participant is overstimulated."
10029,2025-10-30 13:48:43.858,2222,"Able to see message sent to them earlier. Preparing a voice response. Sent voice message."
10029,2025-10-30 13:50:40.483,2338,"Opened camera app so can see a screen of the room. Was intense."
10029,2025-10-30 13:53:11.026,2489,"Turned on live captioning and was able to caption in Spanish."
10029,2025-10-30 13:53:15.794,2494,"At first attention was on screen the whole time, but now is getting used to looking through the screen at the world."
10029,2025-10-30 13:54:15.796,2554,"Keeps clicking live translation and is told to download the language on phone."
10029,2025-10-30 13:54:49.171,2587,"Was able to send two pictures."
10029,2025-10-30 13:55:22.606,2620,"Tried to record a video but it only recorded for one second, explained to participant that they must press and hold."
10029,2025-10-30 13:56:44.285,2702,"Tried dictation, and device was able to dictate a few sentences correctly including filler words."
10029,2025-10-30 13:57:08.971,2727,"Screen went back without him clicking back."
10029,2025-10-30 14:00:51.738,2950,"Received text response."
10029,2025-10-30 14:01:11.665,2970,"Participant was able to send response."
10029,2025-10-30 14:02:14.483,3032,"Feels improved ability to deal with UI."
10029,2025-10-30 14:04:35.334,3173,"Feels like head is dragging because left eye is trying to find screen. Maybe because screen is on right and trying to turn head to match."
10029,2025-10-30 14:05:04.782,3203,"Participant likes the brightness level."
10029,2025-10-30 14:05:49.963,3248,"It doesn’t register swipes every time."
10029,2025-10-30 14:06:39.472,3297,"Adjusts glasses because he can see better when it’s firmly on face."
10029,2025-10-30 14:09:08.060,3446,"When doing AI feature, very difficult to focus on something else. Almost can’t hear."
10029,2025-10-30 14:10:29.781,3528,"Asked if meta can show where US is on the map he is looking at. It was not able to. Told him he was in North America."
10029,2025-10-30 14:12:52.984,3671,"Device was speaking when it cut off mid sentence."
10029,2025-10-30 14:15:02.823,3801,"Asked for details on author of a book he was holding. Device did give details."
