Participant ID,Timestamp,Global Time (seconds),Note
1050,2025-12-15 15:11:28.479,219,"Spent the first few minutes troubleshooting glasses as they had trouble starting up."
1050,2025-12-15 15:16:43.940,534,"Glasses lagging during video — it got stuck on the first thing she started recording and even when looking away, participant could still only see the photo from the start."
1050,2025-12-15 15:19:14.926,685,"The video that was lagging while recording, the video come up in full in the gallery, and was not stuck on the photo like the participant could see when recording."
1050,2025-12-15 15:23:31.327,942,"Photos and videos have not been received in whatsapp after attempting to send the first video. None of them are sending even thought meta is saying they are sending. The only received photo is the first few before attempting to send a video."
1050,2025-12-15 15:32:55.259,1505,"Meta not responding when participant says “hey meta send the last photo I took on what’s app”. The bubble pops up and then nothing happens. Participant says it is glitching a lot."
1050,2025-12-15 15:33:43.496,1554,"Now it is responding with “sorry to hear about that would you like to talk about it.” Meta keeps referencing something about dogs?"
1050,2025-12-15 15:37:17.109,1767,"Photos sent directly from the photos album, and were received. But the ones sent via voice did not send"
1050,2025-12-15 15:53:58.242,2768,"When asking a question, meta gave an answer but it wouldn’t allow the participant to scroll and see more information, it wouldn’t allow for zooming out either. It prompted her to like the answer on Facebook…"
1050,2025-12-15 15:58:32.112,3042,"Participant asked meta a math question and it gave the answer but then responded with something about a dog again"
1050,2025-12-15 16:10:02.006,3732,"When asked to play a song on Spotify, meta repeated back to the participant what she requested but then played the wrong song…"
1050,2025-12-15 16:14:57.147,4027,"Meta started erasing the message when participant was talking to respond to the text message. It was erasing the message each time she paused in during her sentences."
1050,2025-12-15 16:19:39.800,4310,"Music randomly stopped playing when replying to messages."
1050,2025-12-15 16:33:37.904,5148,"Participant says sometimes meta will open the dictation box and then it will disappear."
1050,2025-12-15 16:39:16.230,5486,"Participant is saying she wished she could take the glasses off. Feeling “stomach awareness”."
1050,2025-12-15 16:42:48.507,5699,"Some dictation issues — meta misunderstands the participant every now and again. She asked “show me the most recent breakfast shop” and maps showed her “spas”."
1050,2025-12-15 16:58:45.715,6656,"At study time 103:00 we needed to swap out glasses as the first sets battery died. We resumed the session at study time 110:52"
1050,2025-12-15 17:03:12.586,6923,"Meta was going to give more info on a topic that was asked about but then everything disappeared. Question was repeated and an answer was given."
